party,state,representative,sector,industry,ticker,count
Republican,MI,Peter Meijer,Consumer Services,Consumer Electronics/Video Chains,NFLX,1
Democrat,CA,Ro Khanna,Consumer Services,Consumer Electronics/Video Chains,NFLX,2
Democrat,MA,William R. Keating,Consumer Services,Consumer Electronics/Video Chains,NFLX,1
Democrat,MN,Dean Phillips,Consumer Durables,Containers/Packaging,BLL,2
Democrat,CT,Joe Courtney,Consumer Durables,Containers/Packaging,BLL,2
Republican,OK,Kevin Hern,Consumer Durables,Containers/Packaging,BLL,2
Republican,MI,Peter Meijer,Consumer Durables,Containers/Packaging,BLL,1
Democrat,NV,Susie Lee,Consumer Durables,Containers/Packaging,BLL,8
Democrat,NV,Susie Lee,Consumer Durables,Containers/Packaging,GPK,6
Democrat,MN,Dean Phillips,Consumer Durables,Containers/Packaging,KMB,1
Republican,MI,Fred Upton,Consumer Durables,Containers/Packaging,KMB,1
,FL,Jared Moskowitz,Consumer Durables,Containers/Packaging,KMB,1
Democrat,MA,Katherine M. Clark,Consumer Durables,Containers/Packaging,KMB,1
Democrat,NC,Kathy Manning,Consumer Durables,Containers/Packaging,KMB,1
Democrat,FL,Lois Frankel,Consumer Durables,Containers/Packaging,KMB,6
Republican,VA,Robert J. Wittman,Consumer Durables,Containers/Packaging,KMB,1
Democrat,CA,Ro Khanna,Consumer Durables,Containers/Packaging,KMB,4
Democrat,CA,Zoe Lofgren,Consumer Durables,Containers/Packaging,KMB,1
Democrat,NC,Kathy Manning,Consumer Durables,Containers/Packaging,PKG,2
Democrat,NV,Susie Lee,Industrials,Containers/Packaging,BALL,1
Democrat,CA,Alan S. Lowenthal,Industrials,Containers/Packaging,CCK,3
Republican,MI,Peter Meijer,Industrials,Containers/Packaging,CCK,1
Democrat,NV,Susie Lee,Industrials,Containers/Packaging,CCK,2
Democrat,MN,Dean Phillips,Industrials,Containers/Packaging,SEE,1
Democrat,FL,Donna Shalala,Industrials,Containers/Packaging,SEE,1
Democrat,CA,Gilbert Cisneros,Industrials,Containers/Packaging,SEE,3
Republican,WI,Mike Gallagher,Industrials,Containers/Packaging,SEE,1
Republican,MI,Peter Meijer,Industrials,Containers/Packaging,SEE,1
Democrat,CA,Gilbert Cisneros,Industrials,Containers/Packaging,SLGN,3
Democrat,NJ,Josh Gottheimer,Industrials,Containers/Packaging,SLGN,2
Democrat,FL,Lois Frankel,Industrials,Containers/Packaging,SON,2
Democrat,FL,Donna Shalala,Consumer Discretionary,Department/Specialty Retail Stores,BIG,1
Democrat,MA,William R. Keating,Consumer Discretionary,Department/Specialty Retail Stores,BJ,1
Democrat,IA,Cynthia Axne,Consumer Discretionary,Department/Specialty Retail Stores,DLTR,3
Republican,WV,David B. McKinley,Consumer Discretionary,Department/Specialty Retail Stores,DLTR,2
Democrat,MN,Dean Phillips,Consumer Discretionary,Department/Specialty Retail Stores,DLTR,4
Democrat,CA,Gilbert Cisneros,Consumer Discretionary,Department/Specialty Retail Stores,DLTR,2
Democrat,NV,Susie Lee,Consumer Discretionary,Department/Specialty Retail Stores,DLTR,4
Democrat,NJ,Tom Malinowski,Consumer Discretionary,Department/Specialty Retail Stores,HNST,1
Democrat,CA,Gilbert Cisneros,Consumer Discretionary,Department/Specialty Retail Stores,OLLI,2
Republican,MT,Greg Gianforte,Consumer Discretionary,Department/Specialty Retail Stores,OLLI,1
Democrat,NJ,Josh Gottheimer,Consumer Discretionary,Department/Specialty Retail Stores,OLLI,5
Democrat,FL,Lois Frankel,Consumer Discretionary,Department/Specialty Retail Stores,OLLI,5
Republican,WV,David B. McKinley,Consumer Services,Department/Specialty Retail Stores,COST,6
Democrat,MN,Dean Phillips,Consumer Services,Department/Specialty Retail Stores,COST,1
Democrat,VA,"Donald S. Beyer, Jr.",Consumer Services,Department/Specialty Retail Stores,COST,10
Democrat,CO,Ed Perlmutter,Consumer Services,Department/Specialty Retail Stores,COST,6
Republican,MI,Fred Upton,Consumer Services,Department/Specialty Retail Stores,COST,2
Democrat,CA,Gilbert Cisneros,Consumer Services,Department/Specialty Retail Stores,COST,5
,FL,Jared Moskowitz,Consumer Services,Department/Specialty Retail Stores,COST,1
Democrat,CT,Joe Courtney,Consumer Services,Department/Specialty Retail Stores,COST,2
Republican,KY,John A. Yarmuth,Consumer Services,Department/Specialty Retail Stores,COST,2
Democrat,CT,John B. Larson,Consumer Services,Department/Specialty Retail Stores,COST,1
Republican,UT,John Curtis,Consumer Services,Department/Specialty Retail Stores,COST,2
Democrat,NJ,Josh Gottheimer,Consumer Services,Department/Specialty Retail Stores,COST,1
